"away_score","home_score","away_team","home_team","year","team","game_date"
"17","10","Giants","Rams",2016,"giants","10-23-2016"
"23","28","Eagles","Giants",2016,"giants","11-06-2016"
"20","21","Bengals","Giants",2016,"giants","11-14-2016"
"16","22","Bears","Giants",2016,"giants","11-20-2016"
"27","13","Giants","Browns",2016,"giants","11-27-2016"
"14","24","Giants","Steelers",2016,"giants","12-04-2016"
"07","10","Cowboys","Giants",2016,"giants","12-11-2016"
"06","17","Lions","Giants",2016,"giants","12-18-2016"
"19","24","Giants","Eagles",2016,"giants","12-22-2016"
"19","10","Giants","Redskins",2016,"giants","01-01-2016"
"20","19","Giants","Cowboys",2016,"cowboys","09-11-2016"
"27","23","Cowboys","Redskins",2016,"cowboys","09-18-2016"
"17","31","Bears","Cowboys",2016,"cowboys","09-25-2016"
"24","17","Cowboys","49ers",2016,"cowboys","10-02-2016"
"14","28","Bengals","Cowboys",2016,"cowboys","10-09-2016"
"30","16","Cowboys","Packers",2016,"cowboys","10-16-2016"
"23","29","Eagles","Cowboys",2016,"cowboys","10-30-2016"
"35","10","Cowboys","Browns",2016,"cowboys","11-06-2016"
"35","30","Cowboys","Steelers",2016,"cowboys","11-13-2016"
"17","27","Ravens","Cowboys",2016,"cowboys","11-20-2016"
"26","31","Redskins","Cowboys",2016,"cowboys","11-24-2016"
"17","15","Cowboys","Vikings",2016,"cowboys","12-01-2016"
"07","10","Cowboys","Giants",2016,"cowboys","12-11-2016"
"20","26","Buccaneers","Cowboys",2016,"cowboys","12-18-2016"
"21","42","Lions","Cowboys",2016,"cowboys","12-26-2016"
"13","27","Cowboys","Eagles",2016,"cowboys","01-01-2016"
"23","21","Patriots","Cardinals",2016,"patriots","09-11-2016"
"24","31","Dolphins","Patriots",2016,"patriots","09-18-2016"
"00","27","Texans","Patriots",2016,"patriots","09-22-2016"
"16","00","Bills","Patriots",2016,"patriots","10-02-2016"
"33","13","Patriots","Browns",2016,"patriots","10-09-2016"
"17","35","Bengals","Patriots",2016,"patriots","10-16-2016"
"27","16","Patriots","Steelers",2016,"patriots","10-23-2016"
"41","25","Patriots","Bills",2016,"patriots","10-30-2016"
"31","24","Seahawks","Patriots",2016,"patriots","11-13-2016"
"30","17","Patriots","49ers",2016,"patriots","11-20-2016"
"22","17","Patriots","Jets",2016,"patriots","11-27-2016"
"10","26","Rams","Patriots",2016,"patriots","12-04-2016"
"23","30","Ravens","Patriots",2016,"patriots","12-12-2016"
"16","03","Patriots","Broncos",2016,"patriots","12-18-2016"
"03","41","Jets","Patriots",2016,"patriots","12-24-2016"
"35","14","Patriots","Dolphins",2016,"patriots","01-01-2016"
"38","16","Steelers","Redskins",2016,"steelers","09-12-2016"
"16","24","Bengals","Steelers",2016,"steelers","09-18-2016"
"03","34","Steelers","Eagles",2016,"steelers","09-25-2016"
"14","43","Chiefs","Steelers",2016,"steelers","10-02-2016"
"13","31","Jets","Steelers",2016,"steelers","10-09-2016"
"15","30","Steelers","Dolphins",2016,"steelers","10-16-2016"
"27","16","Patriots","Steelers",2016,"steelers","10-23-2016"
"14","21","Steelers","Ravens",2016,"steelers","11-06-2016"
"35","30","Cowboys","Steelers",2016,"steelers","11-13-2016"
"24","09","Steelers","Browns",2016,"steelers","11-20-2016"
"28","07","Steelers","Colts",2016,"steelers","11-24-2016"
"14","24","Giants","Steelers",2016,"steelers","12-04-2016"
"27","20","Steelers","Bills",2016,"steelers","12-11-2016"
"24","20","Steelers","Bengals",2016,"steelers","12-18-2016"
"27","31","Ravens","Steelers",2016,"steelers","12-25-2016"
"24","27","Browns","Steelers",2016,"steelers","01-01-2016"
"27","33","Chargers","Chiefs",2016,"chiefs","09-11-2016"
"12","19","Chiefs","Texans",2016,"chiefs","09-18-2016"
"03","24","Jets","Chiefs",2016,"chiefs","09-25-2016"
"14","43","Chiefs","Steelers",2016,"chiefs","10-02-2016"
"26","10","Chiefs","Raiders",2016,"chiefs","10-16-2016"
"21","27","Saints","Chiefs",2016,"chiefs","10-23-2016"
"30","14","Chiefs","Colts",2016,"chiefs","10-30-2016"
"14","19","Jaguars","Chiefs",2016,"chiefs","11-06-2016"
"20","17","Chiefs","Panthers",2016,"chiefs","11-13-2016"
"19","17","Buccaneers","Chiefs",2016,"chiefs","11-20-2016"
"30","27","Chiefs","Broncos",2016,"chiefs","11-27-2016"
"29","28","Chiefs","Falcons",2016,"chiefs","12-04-2016"
"13","21","Raiders","Chiefs",2016,"chiefs","12-08-2016"
"19","17","Titans","Chiefs",2016,"chiefs","12-18-2016"
"10","33","Broncos","Chiefs",2016,"chiefs","12-25-2016"
"37","27","Chiefs","Chargers",2016,"chiefs","01-01-2016"
"35","34","Raiders","Saints",2016,"raiders","09-11-2016"
"35","28","Falcons","Raiders",2016,"raiders","09-18-2016"
"17","10","Raiders","Titans",2016,"raiders","09-25-2016"
"28","27","Raiders","Ravens",2016,"raiders","10-02-2016"
"31","34","Chargers","Raiders",2016,"raiders","10-09-2016"
"26","10","Chiefs","Raiders",2016,"raiders","10-16-2016"
"33","16","Raiders","Jaguars",2016,"raiders","10-23-2016"
"30","24","Raiders","Buccaneers",2016,"raiders","10-30-2016"
"20","30","Broncos","Raiders",2016,"raiders","11-06-2016"
"20","27","Texans","Raiders",2016,"raiders","11-21-2016"
"32","35","Panthers","Raiders",2016,"raiders","11-27-2016"
"24","38","Bills","Raiders",2016,"raiders","12-04-2016"
"13","21","Raiders","Chiefs",2016,"raiders","12-08-2016"
"19","16","Raiders","Chargers",2016,"raiders","12-18-2016"
"25","33","Colts","Raiders",2016,"raiders","12-24-2016"
"06","24","Raiders","Broncos",2016,"raiders","01-01-2016"
"14","23","Bears","Texans",2016,"texans","09-11-2016"
"12","19","Chiefs","Texans",2016,"texans","09-18-2016"
"00","27","Texans","Patriots",2016,"texans","09-22-2016"
"20","27","Titans","Texans",2016,"texans","10-02-2016"
"13","31","Texans","Vikings",2016,"texans","10-09-2016"
"23","26","Colts","Texans",2016,"texans","10-16-2016"
"09","27","Texans","Broncos",2016,"texans","10-24-2016"
"13","20","Lions","Texans",2016,"texans","10-30-2016"
"24","21","Texans","Jaguars",2016,"texans","11-13-2016"
"20","27","Texans","Raiders",2016,"texans","11-21-2016"
"21","13","Chargers","Texans",2016,"texans","11-27-2016"
"13","21","Texans","Packers",2016,"texans","12-04-2016"
"22","17","Texans","Colts",2016,"texans","12-11-2016"
"20","21","Jaguars","Texans",2016,"texans","12-18-2016"
"10","12","Bengals","Texans",2016,"texans","12-24-2016"
"17","24","Texans","Titans",2016,"texans","01-01-2016"
"10","12","Dolphins","Seahawks",2016,"dolphins","09-11-2016"
"24","31","Dolphins","Patriots",2016,"dolphins","09-18-2016"
"24","30","Browns","Dolphins",2016,"dolphins","09-25-2016"
"07","22","Dolphins","Bengals",2016,"dolphins","09-29-2016"
"30","17","Titans","Dolphins",2016,"dolphins","10-09-2016"
"15","30","Steelers","Dolphins",2016,"dolphins","10-16-2016"
"25","28","Bills","Dolphins",2016,"dolphins","10-23-2016"
"23","27","Jets","Dolphins",2016,"dolphins","11-06-2016"
"31","24","Dolphins","Chargers",2016,"dolphins","11-13-2016"
"14","10","Dolphins","Rams",2016,"dolphins","11-20-2016"
"24","31","49ers","Dolphins",2016,"dolphins","11-27-2016"
"06","38","Dolphins","Ravens",2016,"dolphins","12-04-2016"
"23","26","Cardinals","Dolphins",2016,"dolphins","12-11-2016"
"34","13","Dolphins","Jets",2016,"dolphins","12-17-2016"
"34","31","Dolphins","Bills",2016,"dolphins","12-24-2016"
"35","14","Patriots","Dolphins",2016,"dolphins","01-01-2016"
"07","13","Bills","Ravens",2016,"ravens","09-11-2016"
"25","20","Ravens","Browns",2016,"ravens","09-18-2016"
"19","17","Ravens","Jaguars",2016,"ravens","09-25-2016"
"28","27","Raiders","Ravens",2016,"ravens","10-02-2016"
"16","10","Redskins","Ravens",2016,"ravens","10-09-2016"
"23","27","Ravens","Giants",2016,"ravens","10-16-2016"
"16","24","Ravens","Jets",2016,"ravens","10-23-2016"
"14","21","Steelers","Ravens",2016,"ravens","11-06-2016"
"07","28","Browns","Ravens",2016,"ravens","11-10-2016"
"17","27","Ravens","Cowboys",2016,"ravens","11-20-2016"
"14","19","Bengals","Ravens",2016,"ravens","11-27-2016"
"06","38","Dolphins","Ravens",2016,"ravens","12-04-2016"
"23","30","Ravens","Patriots",2016,"ravens","12-12-2016"
"26","27","Eagles","Ravens",2016,"ravens","12-18-2016"
"27","31","Ravens","Steelers",2016,"ravens","12-25-2016"
"10","27","Ravens","Bengals",2016,"ravens","01-01-2016"
"10","29","Browns","Eagles",2016,"browns","09-11-2016"
"25","20","Ravens","Browns",2016,"browns","09-18-2016"
"24","30","Browns","Dolphins",2016,"browns","09-25-2016"
"20","31","Browns","Redskins",2016,"browns","10-02-2016"
"33","13","Patriots","Browns",2016,"browns","10-09-2016"
"26","28","Browns","Titans",2016,"browns","10-16-2016"
"17","31","Browns","Bengals",2016,"browns","10-23-2016"
"31","28","Jets","Browns",2016,"browns","10-30-2016"
"35","10","Cowboys","Browns",2016,"browns","11-06-2016"
"07","28","Browns","Ravens",2016,"browns","11-10-2016"
"24","09","Steelers","Browns",2016,"browns","11-20-2016"
"27","13","Giants","Browns",2016,"browns","11-27-2016"
"23","10","Bengals","Browns",2016,"browns","12-11-2016"
"13","33","Browns","Bills",2016,"browns","12-18-2016"
"17","20","Chargers","Browns",2016,"browns","12-24-2016"
"24","27","Browns","Steelers",2016,"browns","01-01-2016"
"31","24","Buccaneers","Falcons",2016,"buccaneers","09-11-2016"
"07","40","Buccaneers","Cardinals",2016,"buccaneers","09-18-2016"
"37","32","Rams","Buccaneers",2016,"buccaneers","09-25-2016"
"27","07","Broncos","Buccaneers",2016,"buccaneers","10-02-2016"
"17","14","Buccaneers","Panthers",2016,"buccaneers","10-10-2016"
"34","17","Buccaneers","49ers",2016,"buccaneers","10-23-2016"
"30","24","Raiders","Buccaneers",2016,"buccaneers","10-30-2016"
"43","28","Falcons","Buccaneers",2016,"buccaneers","11-03-2016"
"10","36","Bears","Buccaneers",2016,"buccaneers","11-13-2016"
"19","17","Buccaneers","Chiefs",2016,"buccaneers","11-20-2016"
"05","14","Seahawks","Buccaneers",2016,"buccaneers","11-27-2016"
"28","21","Buccaneers","Chargers",2016,"buccaneers","12-04-2016"
"11","16","Saints","Buccaneers",2016,"buccaneers","12-11-2016"
"20","26","Buccaneers","Cowboys",2016,"buccaneers","12-18-2016"
"24","31","Buccaneers","Saints",2016,"buccaneers","12-24-2016"
"16","17","Panthers","Buccaneers",2016,"buccaneers","01-01-2016"
"00","28","Rams","49ers",2016,"49ers","09-12-2016"
"27","46","49ers","Panthers",2016,"49ers","09-18-2016"
"18","37","49ers","Seahawks",2016,"49ers","09-25-2016"
"24","17","Cowboys","49ers",2016,"49ers","10-02-2016"
"33","21","Cardinals","49ers",2016,"49ers","10-06-2016"
"16","45","49ers","Bills",2016,"49ers","10-16-2016"
"34","17","Buccaneers","49ers",2016,"49ers","10-23-2016"
"41","23","Saints","49ers",2016,"49ers","11-06-2016"
"20","23","49ers","Cardinals",2016,"49ers","11-13-2016"
"30","17","Patriots","49ers",2016,"49ers","11-20-2016"
"24","31","49ers","Dolphins",2016,"49ers","11-27-2016"
"06","26","49ers","Bears",2016,"49ers","12-04-2016"
"23","17","Jets","49ers",2016,"49ers","12-11-2016"
"13","41","49ers","Falcons",2016,"49ers","12-18-2016"
"22","21","49ers","Rams",2016,"49ers","12-24-2016"
"25","23","Seahawks","49ers",2016,"49ers","01-01-2016"
"00","28","Rams","49ers",2016,"rams","09-12-2016"
"03","09","Seahawks","Rams",2016,"rams","09-18-2016"
"37","32","Rams","Buccaneers",2016,"rams","09-25-2016"
"17","13","Rams","Cardinals",2016,"rams","10-02-2016"
"30","19","Bills","Rams",2016,"rams","10-09-2016"
"28","31","Rams","Lions",2016,"rams","10-16-2016"
"17","10","Giants","Rams",2016,"rams","10-23-2016"
"13","10","Panthers","Rams",2016,"rams","11-06-2016"
"09","06","Rams","Jets",2016,"rams","11-13-2016"
"14","10","Dolphins","Rams",2016,"rams","11-20-2016"
"21","49","Rams","Saints",2016,"rams","11-27-2016"
"10","26","Rams","Patriots",2016,"rams","12-04-2016"
"42","14","Falcons","Rams",2016,"rams","12-11-2016"
"03","24","Rams","Seahawks",2016,"rams","12-15-2016"
"22","21","49ers","Rams",2016,"rams","12-24-2016"
"44","06","Cardinals","Rams",2016,"rams","01-01-2016"
"27","33","Chargers","Chiefs",2016,"chargers","09-11-2016"
"14","38","Jaguars","Chargers",2016,"chargers","09-18-2016"
"22","26","Chargers","Colts",2016,"chargers","09-25-2016"
"35","34","Saints","Chargers",2016,"chargers","10-02-2016"
"31","34","Chargers","Raiders",2016,"chargers","10-09-2016"
"13","21","Broncos","Chargers",2016,"chargers","10-13-2016"
"33","30","Chargers","Falcons",2016,"chargers","10-23-2016"
"19","27","Chargers","Broncos",2016,"chargers","10-30-2016"
"35","43","Titans","Chargers",2016,"chargers","11-06-2016"
"31","24","Dolphins","Chargers",2016,"chargers","11-13-2016"
"21","13","Chargers","Texans",2016,"chargers","11-27-2016"
"28","21","Buccaneers","Chargers",2016,"chargers","12-04-2016"
"16","28","Chargers","Panthers",2016,"chargers","12-11-2016"
"19","16","Raiders","Chargers",2016,"chargers","12-18-2016"
"17","20","Chargers","Browns",2016,"chargers","12-24-2016"
"37","27","Chiefs","Chargers",2016,"chargers","01-01-2016"
"39","35","Lions","Colts",2016,"lions","09-11-2016"
"16","15","Titans","Lions",2016,"lions","09-18-2016"
"27","34","Lions","Packers",2016,"lions","09-25-2016"
"14","17","Lions","Bears",2016,"lions","10-02-2016"
"23","24","Eagles","Lions",2016,"lions","10-09-2016"
"28","31","Rams","Lions",2016,"lions","10-16-2016"
"17","20","Redskins","Lions",2016,"lions","10-23-2016"
"13","20","Lions","Texans",2016,"lions","10-30-2016"
"22","16","Lions","Vikings",2016,"lions","11-06-2016"
"19","26","Jaguars","Lions",2016,"lions","11-20-2016"
"13","16","Vikings","Lions",2016,"lions","11-24-2016"
"28","13","Lions","Saints",2016,"lions","12-04-2016"
"17","20","Bears","Lions",2016,"lions","12-11-2016"
"06","17","Lions","Giants",2016,"lions","12-18-2016"
"21","42","Lions","Cowboys",2016,"lions","12-26-2016"
"31","24","Packers","Lions",2016,"lions","01-01-2016"
"07","13","Bills","Ravens",2016,"bills","09-11-2016"
"37","31","Jets","Bills",2016,"bills","09-15-2016"
"18","33","Cardinals","Bills",2016,"bills","09-25-2016"
"16","00","Bills","Patriots",2016,"bills","10-02-2016"
"30","19","Bills","Rams",2016,"bills","10-09-2016"
"16","45","49ers","Bills",2016,"bills","10-16-2016"
"25","28","Bills","Dolphins",2016,"bills","10-23-2016"
"41","25","Patriots","Bills",2016,"bills","10-30-2016"
"25","31","Bills","Seahawks",2016,"bills","11-07-2016"
"16","12","Bills","Bengals",2016,"bills","11-20-2016"
"21","28","Jaguars","Bills",2016,"bills","11-27-2016"
"24","38","Bills","Raiders",2016,"bills","12-04-2016"
"27","20","Steelers","Bills",2016,"bills","12-11-2016"
"13","33","Browns","Bills",2016,"bills","12-18-2016"
"34","31","Dolphins","Bills",2016,"bills","12-24-2016"
"10","30","Bills","Jets",2016,"bills","01-01-2016"
"23","22","Bengals","Jets",2016,"jets","09-11-2016"
"37","31","Jets","Bills",2016,"jets","09-15-2016"
"03","24","Jets","Chiefs",2016,"jets","09-25-2016"
"27","17","Seahawks","Jets",2016,"jets","10-02-2016"
"13","31","Jets","Steelers",2016,"jets","10-09-2016"
"03","28","Jets","Cardinals",2016,"jets","10-17-2016"
"16","24","Ravens","Jets",2016,"jets","10-23-2016"
"31","28","Jets","Browns",2016,"jets","10-30-2016"
"23","27","Jets","Dolphins",2016,"jets","11-06-2016"
"09","06","Rams","Jets",2016,"jets","11-13-2016"
"22","17","Patriots","Jets",2016,"jets","11-27-2016"
"41","10","Colts","Jets",2016,"jets","12-05-2016"
"23","17","Jets","49ers",2016,"jets","12-11-2016"
"34","13","Dolphins","Jets",2016,"jets","12-17-2016"
"03","41","Jets","Patriots",2016,"jets","12-24-2016"
"10","30","Bills","Jets",2016,"jets","01-01-2016"
"20","21","Panthers","Broncos",2016,"panthers","09-08-2016"
"27","46","49ers","Panthers",2016,"panthers","09-18-2016"
"22","10","Vikings","Panthers",2016,"panthers","09-25-2016"
"33","48","Panthers","Falcons",2016,"panthers","10-02-2016"
"17","14","Buccaneers","Panthers",2016,"panthers","10-10-2016"
"38","41","Panthers","Saints",2016,"panthers","10-16-2016"
"20","30","Cardinals","Panthers",2016,"panthers","10-30-2016"
"13","10","Panthers","Rams",2016,"panthers","11-06-2016"
"20","17","Chiefs","Panthers",2016,"panthers","11-13-2016"
"20","23","Saints","Panthers",2016,"panthers","11-17-2016"
"32","35","Panthers","Raiders",2016,"panthers","11-27-2016"
"07","40","Panthers","Seahawks",2016,"panthers","12-04-2016"
"16","28","Chargers","Panthers",2016,"panthers","12-11-2016"
"26","15","Panthers","Redskins",2016,"panthers","12-19-2016"
"33","16","Falcons","Panthers",2016,"panthers","12-24-2016"
"16","17","Panthers","Buccaneers",2016,"panthers","01-01-2016"
"27","23","Packers","Jaguars",2016,"jaguars","09-11-2016"
"14","38","Jaguars","Chargers",2016,"jaguars","09-18-2016"
"19","17","Ravens","Jaguars",2016,"jaguars","09-25-2016"
"27","30","Colts","Jaguars",2016,"jaguars","10-02-2016"
"17","16","Jaguars","Bears",2016,"jaguars","10-16-2016"
"33","16","Raiders","Jaguars",2016,"jaguars","10-23-2016"
"22","36","Jaguars","Titans",2016,"jaguars","10-27-2016"
"14","19","Jaguars","Chiefs",2016,"jaguars","11-06-2016"
"24","21","Texans","Jaguars",2016,"jaguars","11-13-2016"
"19","26","Jaguars","Lions",2016,"jaguars","11-20-2016"
"21","28","Jaguars","Bills",2016,"jaguars","11-27-2016"
"20","10","Broncos","Jaguars",2016,"jaguars","12-04-2016"
"25","16","Vikings","Jaguars",2016,"jaguars","12-11-2016"
"20","21","Jaguars","Texans",2016,"jaguars","12-18-2016"
"17","38","Titans","Jaguars",2016,"jaguars","12-24-2016"
"20","24","Jaguars","Colts",2016,"jaguars","01-01-2016"
"25","16","Vikings","Titans",2016,"vikings","09-11-2016"
"14","17","Packers","Vikings",2016,"vikings","09-18-2016"
"22","10","Vikings","Panthers",2016,"vikings","09-25-2016"
"10","24","Giants","Vikings",2016,"vikings","10-03-2016"
"13","31","Texans","Vikings",2016,"vikings","10-09-2016"
"10","21","Vikings","Eagles",2016,"vikings","10-23-2016"
"10","20","Vikings","Bears",2016,"vikings","10-31-2016"
"22","16","Lions","Vikings",2016,"vikings","11-06-2016"
"20","26","Vikings","Redskins",2016,"vikings","11-13-2016"
"24","30","Cardinals","Vikings",2016,"vikings","11-20-2016"
"13","16","Vikings","Lions",2016,"vikings","11-24-2016"
"17","15","Cowboys","Vikings",2016,"vikings","12-01-2016"
"25","16","Vikings","Jaguars",2016,"vikings","12-11-2016"
"34","06","Colts","Vikings",2016,"vikings","12-18-2016"
"25","38","Vikings","Packers",2016,"vikings","12-24-2016"
"10","38","Bears","Vikings",2016,"vikings","01-01-2016"
"27","23","Packers","Jaguars",2016,"packers","09-11-2016"
"14","17","Packers","Vikings",2016,"packers","09-18-2016"
"27","34","Lions","Packers",2016,"packers","09-25-2016"
"16","23","Giants","Packers",2016,"packers","10-09-2016"
"30","16","Cowboys","Packers",2016,"packers","10-16-2016"
"10","26","Bears","Packers",2016,"packers","10-20-2016"
"32","33","Packers","Falcons",2016,"packers","10-30-2016"
"31","26","Colts","Packers",2016,"packers","11-06-2016"
"25","47","Packers","Titans",2016,"packers","11-13-2016"
"24","42","Packers","Redskins",2016,"packers","11-20-2016"
"27","13","Packers","Eagles",2016,"packers","11-28-2016"
"13","21","Texans","Packers",2016,"packers","12-04-2016"
"10","38","Seahawks","Packers",2016,"packers","12-11-2016"
"30","27","Packers","Bears",2016,"packers","12-18-2016"
"25","38","Vikings","Packers",2016,"packers","12-24-2016"
"31","24","Packers","Lions",2016,"packers","01-01-2016"
"35","34","Raiders","Saints",2016,"saints","09-11-2016"
"13","16","Saints","Giants",2016,"saints","09-18-2016"
"45","32","Falcons","Saints",2016,"saints","09-26-2016"
"35","34","Saints","Chargers",2016,"saints","10-02-2016"
